Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,NOL.AX
effectOfAccountingCharges,,,,,NOL.AX
incomeBeforeTax,7188000,10621000,7724276,4300164,NOL.AX
minorityInterest,,,,,NOL.AX
netIncome,4903000,7636000,5233388,3255890,NOL.AX
sellingGeneralAdministrative,19356000,21485000,9468253,10122860,NOL.AX
grossProfit,28532000,32232000,19503106,16172117,NOL.AX
ebit,9176000,10747000,7724276,4300164,NOL.AX
operatingIncome,9176000,10747000,7724276,4300164,NOL.AX
otherOperatingExpenses,,,2310577.0,1749093.0,NOL.AX
interestExpense,-88000,-126000,-126000,-126000,NOL.AX
extraordinaryItems,,,,,NOL.AX
nonRecurring,,,,,NOL.AX
otherItems,,,,,NOL.AX
incomeTaxExpense,2285000,2985000,2490888,1044274,NOL.AX
totalRevenue,63494000,55326000,30253502,24501676,NOL.AX
totalOperatingExpenses,54318000,44579000,22529226,20201512,NOL.AX
costOfRevenue,34962000,23094000,10750396,8329559,NOL.AX
totalOtherIncomeExpenseNet,-1988000,-126000,0,0,NOL.AX
discontinuedOperations,,,,,NOL.AX
netIncomeFromContinuingOps,4903000,7636000,5233388,3255890,NOL.AX
netIncomeApplicableToCommonShares,4903000,7636000,5233388,3255890,NOL.AX
