Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-4930000.0,748000.0,1651000.0,-4109000.0,AKG.AX
totalCashflowsFromInvestingActivities,-433000.0,-497000.0,-278000.0,4971000.0,AKG.AX
netBorrowings,-5331000.0,-5351000.0,-6068000.0,-3497000.0,AKG.AX
totalCashFromFinancingActivities,-7895000.0,-10266000.0,-10485000.0,-5357000.0,AKG.AX
changeToOperatingActivities,1354000.0,920000.0,-109000.0,292000.0,AKG.AX
netIncome,-1241000.0,3604000.0,4350000.0,4270000.0,AKG.AX
changeInCash,-4533000.0,1908000.0,2028000.0,3348000.0,AKG.AX
totalCashFromOperatingActivities,3795000.0,12671000.0,12791000.0,3734000.0,AKG.AX
depreciation,6987000.0,6677000.0,5571000.0,860000.0,AKG.AX
otherCashflowsFromInvestingActivities,-82000.0,-82000.0,-82000.0,-82000.0,AKG.AX
dividendsPaid,-2380000.0,-4915000.0,-2968000.0,-1292670.0,AKG.AX
changeToAccountReceivables,557000.0,1231000.0,1629000.0,1286000.0,AKG.AX
otherCashflowsFromFinancingActivities,-184000.0,-184000.0,-184000.0,-184000.0,AKG.AX
changeToNetincome,571000.0,377000.0,1336000.0,-763000.0,AKG.AX
capitalExpenditures,-112000.0,-321000.0,-205000.0,-429000.0,AKG.AX
repurchaseOfStock,,,-1449000.0,-1449000.0,AKG.AX
investments,,,,4581000.0,AKG.AX
issuanceOfStock,,,,750000.0,AKG.AX
