Breakdown,Value,ticker
zip,3000,EDC.AX
sector,Real Estate,EDC.AX
longBusinessSummary,"Eildon Capital Fund is a real estate investment firm specializing in senior financing, preferred equity, mezzanine and bridge financing, and equity financing. The firm participates in retail, industrial, residential and commercial opportunities. Eildon Capital Fund was founded in 1993 and is based in Melbourne, Australia and having an additional office in Sydney, Australia.",EDC.AX
city,Melbourne,EDC.AX
phone,61 3 7003 7622,EDC.AX
state,VIC,EDC.AX
compensationAsOfEpochDate,1640908800,EDC.AX
country,Australia,EDC.AX
website,https://www.eildonfunds.com/index.html,EDC.AX
maxAge,86400,EDC.AX
address1,Level 6,EDC.AX
industry,Real Estate Services,EDC.AX
address2,330 Collins Street,EDC.AX
