,0,1,ticker
0,Market Cap (intraday),219.88M,NXS.AX
1,Enterprise Value,210.70M,NXS.AX
2,Trailing P/E,,NXS.AX
3,Forward P/E,52.36,NXS.AX
4,PEG Ratio (5 yr expected),,NXS.AX
5,Price/Sales (ttm),24.46,NXS.AX
6,Price/Book (mrq),9.76,NXS.AX
7,Enterprise Value/Revenue,33.44,NXS.AX
8,Enterprise Value/EBITDA,-22.44,NXS.AX
