Breakdown,Value,ticker
zip,2000,VAN.AX
sector,Basic Materials,VAN.AX
longBusinessSummary,"Vango Mining Limited engages in the exploration and evaluation of mineral properties in Australia. Its flagship property is the 100% owned Maymia gold project located in the Yilgarn block of Western Australia. The company was formerly known as Ord River Resources Limited and changed its name to Vango Mining Limited in November 2014. Vango Mining Limited was incorporated in 2004 and is based in Sydney, Australia.",VAN.AX
city,Sydney,VAN.AX
phone,61 2 7208 9611,VAN.AX
state,NSW,VAN.AX
compensationAsOfEpochDate,1640908800,VAN.AX
country,Australia,VAN.AX
website,https://www.vangomining.com,VAN.AX
maxAge,86400,VAN.AX
address1,"Aurora Place, Building 1",VAN.AX
fax,61 2 6953 3210,VAN.AX
industry,Gold,VAN.AX
address2,Level 29 88 Phillip Street,VAN.AX
