Breakdown,Value,ticker
zip,6007,ERM.AX
sector,Basic Materials,ERM.AX
longBusinessSummary,"Emmerson Resources Limited engages in the exploration and evaluation of mineral properties. The company primarily explores for gold, copper, and cobalt deposits. It holds interest in the Tennant Creek Mineral Field covering an area of 1,700 square kilometers located in the Northern Territory, Australia. The company also holds interests in five projects located in New South Wales, Australia. Emmerson Resources Limited was incorporated in 2005 and is based in West Leederville, Australia.",ERM.AX
city,West Leederville,ERM.AX
phone,61 8 9381 7838,ERM.AX
state,WA,ERM.AX
compensationAsOfEpochDate,1640908800,ERM.AX
country,Australia,ERM.AX
website,https://www.emmersonresources.com.au,ERM.AX
maxAge,86400,ERM.AX
address1,3 Kimberley Street,ERM.AX
fax,61 8 9381 5375,ERM.AX
industry,Gold,ERM.AX
