Breakdown,Value,ticker
zip,6959,RFA.AX
sector,Consumer Defensive,RFA.AX
longBusinessSummary,"Rare Foods Australia Limited owns and operates an abalone sea ranching business in Australia, Asia, Europe, and North America. It develops its sea ranching for aquaculture. The company produces wild, ocean grown, and green lip abalones. The company was formerly known as Ocean Grown Abalone Limited and changed its name to Rare Foods Australia Limited in November 2021. Rare Foods Australia Limited was incorporated in 2011 and is based in Fremantle, Australia.",RFA.AX
city,Fremantle,RFA.AX
phone,61 8 6181 8888,RFA.AX
state,WA,RFA.AX
compensationAsOfEpochDate,1640908800,RFA.AX
country,Australia,RFA.AX
website,https://rarefoodsaustralia.com.au,RFA.AX
maxAge,86400,RFA.AX
address1,PO Box 86,RFA.AX
industry,Farm Products,RFA.AX
