Breakdown,Value,ticker
zip,6008,REE.AX
sector,Basic Materials,REE.AX
longBusinessSummary,"RareX Limited explores for and develops mineral properties in Australia. The company primarily explores for nickel, cobalt, copper, gold, and rare earths deposits. It holds 100% interest in the Cummins Range Rare Earths project located in the East Kimbley region of Western Australia. The company also has an agreement to acquire 100% interest in three cobalt licenses in Morocco. In addition, it holds interest in the Weld North Project. The company was formerly known as Sagon Resources Limited and changed its name to RareX Limited in December 2019. RareX Limited was incorporated in 2003 and is headquartered in Subiaco, Australia.",REE.AX
city,Subiaco,REE.AX
phone,61 8 6383 6593,REE.AX
state,WA,REE.AX
compensationAsOfEpochDate,1640908800,REE.AX
country,Australia,REE.AX
website,https://www.rarex.com.au,REE.AX
maxAge,86400,REE.AX
address1,Unit 6,REE.AX
fax,61 8 9388 8824,REE.AX
industry,Other Industrial Metals & Mining,REE.AX
address2,94 Rokeby Road,REE.AX
