Breakdown,Value,ticker
zip,2150,EAX.AX
sector,Industrials,EAX.AX
longBusinessSummary,"Energy Action Limited, together with its subsidiaries, provides electricity and gas procurement, energy management, and retail billing services in Australia. The company operates Australian Energy Exchange for electricity and gas procurement service through online, real time, and reverse auction platform for business customers. It also provides Energy Metrics, an independent manager services platform that offers energy consumption monitoring and costing, energy emissions monitoring, contract administration, detailed technical reporting, desktop energy efficiency review, and additional reporting and monitoring services. In addition, the company offers retail services, including embedded networks and retailer onboarding, meter reading, billing, standing data management, receivables management, and performance reporting for embedded network operators, as well as consultancy services. It serves commercial, industrial, and small and medium sized business customers. Energy Action Limited was founded in 2000 and is headquartered in Parramatta, Australia.",EAX.AX
city,Parramatta,EAX.AX
phone,61 2 9633 6451,EAX.AX
state,NSW,EAX.AX
compensationAsOfEpochDate,1640908800,EAX.AX
country,Australia,EAX.AX
website,https://www.energyaction.com.au,EAX.AX
maxAge,86400,EAX.AX
address1,56 Station Street,EAX.AX
fax,61 2 9475 0954,EAX.AX
industry,Specialty Business Services,EAX.AX
address2,Level 5,EAX.AX
