Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
investments,52355000,-403319000,-139602000,26676000,KSL.AX
changeToLiabilities,0,0,0,0,KSL.AX
totalCashflowsFromInvestingActivities,29695000,245410000,-134689000,10974000,KSL.AX
totalCashFromFinancingActivities,173073000,-1551000,-32799000,-24589000,KSL.AX
changeToOperatingActivities,-177200000,-206547000,162263000,-93259000,KSL.AX
issuanceOfStock,217723000,34757000,34757000,34757000,KSL.AX
netIncome,75974000,60871000,48093000,23011000,KSL.AX
changeInCash,130445000,109064000,58124000,-75506000,KSL.AX
effectOfExchangeRate,549000,2515000,6391000,704000,KSL.AX
totalCashFromOperatingActivities,-72872000,-137310000,219221000,-62595000,KSL.AX
depreciation,27354000,13923000,6002000,3716000,KSL.AX
dividendsPaid,-44650000,-36308000,-32799000,-24589000,KSL.AX
changeToNetincome,-6711000,-8667000,2107000,2992000,KSL.AX
capitalExpenditures,-22924000,-39005000,-14999000,-15702000,KSL.AX
