Breakdown,Value,ticker
zip,6000,AS2.AX
sector,Basic Materials,AS2.AX
longBusinessSummary,"Askari Metals Limited engages in the acquisition, exploration, and development of copper and gold projects in Australia. The company holds 100% interest in the Burracoppin gold project covering approximately 17.6 square kilometers located in the eastern wheatbelt of Western Australia; the Horry Copper project comprising one exploration license covering approximately 3.25 square kilometers located in the south-west of Halls Creek; and the Callawa Copper project includes single exploration license covering approximately 167 square kilometers located in the northeast of Marble Bar. It also holds 100% interest in the Springdale project covering approximately 330 square kilometers located in the central east Lachlan Fold Mineral Belt, Sydney; and the Mt Maguire Gold and Base Metal project comprising three exploration licenses covering approximately 42 square kilometers located in Western Australia. The company was formerly known as Askari Gold Limited and changed its name to Askari Metals Limited in February 2021. Askari Metals Limited was incorporated in 2020 and is based in Perth, Australia.",AS2.AX
city,Perth,AS2.AX
phone,61 4 0040 8878,AS2.AX
state,WA,AS2.AX
compensationAsOfEpochDate,1640908800,AS2.AX
country,Australia,AS2.AX
website,https://www.askarimetals.com,AS2.AX
maxAge,86400,AS2.AX
address1,17 Lacey Street,AS2.AX
fax,61 4 0040 8878,AS2.AX
industry,Other Precious Metals & Mining,AS2.AX
