Breakdown,2021-06-30 00:00:00,ticker
changeToLiabilities,695005,BPM.AX
totalCashflowsFromInvestingActivities,-652852,BPM.AX
totalCashFromFinancingActivities,7653024,BPM.AX
issuanceOfStock,8030700,BPM.AX
netIncome,-640908,BPM.AX
changeInCash,6516704,BPM.AX
totalCashFromOperatingActivities,-483468,BPM.AX
changeToAccountReceivables,-547691,BPM.AX
otherCashflowsFromFinancingActivities,-377676,BPM.AX
changeToNetincome,10126,BPM.AX
capitalExpenditures,-652852,BPM.AX
