,0,1,ticker
0,Market Cap (intraday),11.75M,ABV.AX
1,Enterprise Value,11.03M,ABV.AX
2,Trailing P/E,20.67,ABV.AX
3,Forward P/E,,ABV.AX
4,PEG Ratio (5 yr expected),,ABV.AX
5,Price/Sales (ttm),1.32,ABV.AX
6,Price/Book (mrq),2.49,ABV.AX
7,Enterprise Value/Revenue,1.14,ABV.AX
8,Enterprise Value/EBITDA,11.65,ABV.AX
