,0,1,ticker
0,Market Cap (intraday),52.42M,EME.AX
1,Enterprise Value,36.12M,EME.AX
2,Trailing P/E,,EME.AX
3,Forward P/E,,EME.AX
4,PEG Ratio (5 yr expected),,EME.AX
5,Price/Sales (ttm),5.60k,EME.AX
6,Price/Book (mrq),1.03,EME.AX
7,Enterprise Value/Revenue,4.95k,EME.AX
8,Enterprise Value/EBITDA,-61.04,EME.AX
