Breakdown,Value,ticker
zip,2602,PRT.AX
sector,Communication Services,PRT.AX
longBusinessSummary,"PRT Company Limited provides commercial television broadcasting services in Australia. It offers free-to-air television broadcasting services under the PRIME7 and GWN7 brands in regional New South Wales, the Australian Capital Territory, regional Victoria, the Gold Coast area of Southern Queensland, and regional Western Australia. The company was formerly known as Prime Media Group Limited and changed its name to PRT Company Limited in January 2022. PRT Company Limited was incorporated in 1970 and is based in Watson, Australia.",PRT.AX
city,Watson,PRT.AX
phone,61 2 6242 3700,PRT.AX
state,ACT,PRT.AX
compensationAsOfEpochDate,1640908800,PRT.AX
country,Australia,PRT.AX
website,https://www.prtcompany.com.au,PRT.AX
maxAge,86400,PRT.AX
address1,363 Antill Street,PRT.AX
industry,Broadcasting,PRT.AX
