Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-58454,-81249,-249371,487621,RCL.AX
totalCashflowsFromInvestingActivities,-2799479,-1131825,-1090192,-730679,RCL.AX
netBorrowings,-211764,-109510,-109510,-399042,RCL.AX
totalCashFromFinancingActivities,5798572,1759501,1759501,5291318,RCL.AX
changeToOperatingActivities,107160,80735,21886,16019,RCL.AX
issuanceOfStock,6044099,2030000,2030000,6195811,RCL.AX
netIncome,-1151371,-981984,-1630423,-1285855,RCL.AX
changeInCash,2907947,320010,-1525731,4339099,RCL.AX
totalCashFromOperatingActivities,-91146,-307666,-435539,-221540,RCL.AX
depreciation,361453,215346,44795,3519,RCL.AX
changeToAccountReceivables,-12001,-167385,129380,-307522,RCL.AX
otherCashflowsFromFinancingActivities,-33763,-160989,-160989,-505451,RCL.AX
changeToNetincome,73861,139955,876365,610630,RCL.AX
capitalExpenditures,-45394,-95530,-10513,-47564,RCL.AX
