Breakdown,Value,ticker
zip,6011,NZO.AX
sector,Energy,NZO.AX
longBusinessSummary,"New Zealand Oil & Gas Limited engages in the production, exploration, evaluation, and appraisal of oil and gas properties. It operates through Kupe Oil and Gas Field (Kupe), Oil & Gas Exploration, and Cue Energy Resources Limited segments. The company develops, produces, and sells natural gas, liquefied petroleum gas, and condensate. Its principal producing asset is the Kupe gas and light oil/condensate field located in Taranaki, New Zealand. The company also holds an interest in the Sampang PSC with 2 producing fields, including Oyong oil and gas field, and Wortel gas field covering an area of approximately 536 square-kilometers situated in the Madura Straight offshore Madura Island in East Java, Indonesia; and Mahato PSC covering an area of 5,600 square kilometer located in the Central Sumatra basin. In addition, the company engages in the exploration and evaluation of hydrocarbons in the offshore Taranaki basin and offshore Canterbury basin, New Zealand, Australia, and Indonesia. The company was incorporated in 1981 and is headquartered in Wellington, New Zealand. New Zealand Oil & Gas Limited is a subsidiary of O.G. Oil & Gas Singapore Pte. Ltd.",NZO.AX
city,Wellington,NZO.AX
phone,64 4 495 2424,NZO.AX
compensationAsOfEpochDate,1640908800,NZO.AX
country,New Zealand,NZO.AX
website,https://www.nzog.com,NZO.AX
maxAge,86400,NZO.AX
address1,36 Tennyson Street,NZO.AX
fax,64 4 495 2422,NZO.AX
industry,Oil & Gas E&P,NZO.AX
address2,Level 1 Te Aro,NZO.AX
