,0,1,ticker
0,Market Cap (intraday),1.85B,PDN.AX
1,Enterprise Value,1.90B,PDN.AX
2,Trailing P/E,,PDN.AX
3,Forward P/E,,PDN.AX
4,PEG Ratio (5 yr expected),,PDN.AX
5,Price/Sales (ttm),363.05,PDN.AX
6,Price/Book (mrq),4.66,PDN.AX
7,Enterprise Value/Revenue,637.53,PDN.AX
8,Enterprise Value/EBITDA,-191.51,PDN.AX
