Breakdown,Value,ticker
zip,6005,TPD.AX
sector,Energy,TPD.AX
longBusinessSummary,"Talon Energy Ltd. engages in the exploration and evaluation of oil and gas assets in the United Kingdom North Sea. The company holds a 100% interest in the Thelma, Louise, and Buffalo Prospects; Vantage Prospect; and Chisum, Bluestring/White Bear, and Carnaby projects. It also holds a 10% interest in Curlew-A. The company was formerly known as Talon Petroleum Limited and changed its name to Talon Energy Ltd. in June 2021. Talon Energy Ltd. was incorporated in 2011 and is based in West Perth, Australia.",TPD.AX
city,West Perth,TPD.AX
phone,61 8 6319 1900,TPD.AX
state,WA,TPD.AX
compensationAsOfEpochDate,1609372800,TPD.AX
country,Australia,TPD.AX
website,https://www.talonenergy.com.au,TPD.AX
maxAge,86400,TPD.AX
address1,1202 Hay Street,TPD.AX
industry,Oil & Gas E&P,TPD.AX
