Breakdown,Value,ticker
zip,2000,MNS.AX
sector,Industrials,MNS.AX
fullTimeEmployees,16,MNS.AX
longBusinessSummary,"Magnis Energy Technologies Limited engages in the exploration and development of mineral properties in the United States, Australia, and Tanzania. It primarily explores for natural flake graphite used in batteries for storing electrical energy. The company holds a 100% interest in the Nachu graphite project located in southeast Tanzania. It also engages in the lithium-ion Battery investments. The company was formerly known as Magnis Resources Limited and changed its name to Magnis Energy Technologies Limited in November 2018. Magnis Energy Technologies Limited was incorporated in 2005 and is based in Sydney, Australia.",MNS.AX
city,Sydney,MNS.AX
phone,61 2 8397 9888,MNS.AX
state,NSW,MNS.AX
compensationAsOfEpochDate,1640908800,MNS.AX
country,Australia,MNS.AX
website,https://www.magnis.com.au,MNS.AX
maxAge,86400,MNS.AX
address1,Aurora Place,MNS.AX
fax,61 2 8397 9801,MNS.AX
industry,Electrical Equipment & Parts,MNS.AX
address2,"Suite 9.03, Level 9 88 Phillip Street",MNS.AX
