Breakdown,Value,ticker
zip,5000,COE.AX
sector,Energy,COE.AX
fullTimeEmployees,88,COE.AX
compensationRisk,5,COE.AX
auditRisk,8,COE.AX
longBusinessSummary,"Cooper Energy Limited, an upstream oil and gas exploration and production company, engages in securing, finding, developing, producing, and selling of hydrocarbons to south-east Australia. It explores and evaluates oil and gas; and produces and sells crude oil in Cooper basin. The company also produces offshore gas from the Sole gas field in the Gippsland Basin, Victoria; and offshore gas and gas liquids from the Casino, Henry, Netherby gas fields in the Otway Basin, Victoria. As of June 30, 2021, the company had proved and probable reserves of approximately 47.1 million barrels of oil equivalent, and contingent resources of approximately 33.9 million barrels of oil equivalent. Cooper Energy Limited was incorporated in 2001 and is based in Adelaide, Australia.",COE.AX
city,Adelaide,COE.AX
phone,61 8 8100 4900,COE.AX
state,SA,COE.AX
shareHolderRightsRisk,7,COE.AX
compensationAsOfEpochDate,1640908800,COE.AX
governanceEpochDate,1632614400,COE.AX
boardRisk,4,COE.AX
country,Australia,COE.AX
website,https://www.cooperenergy.com.au,COE.AX
maxAge,86400,COE.AX
overallRisk,5,COE.AX
address1,70 Franklin Street,COE.AX
fax,61 8 8100 4997,COE.AX
industry,Oil & Gas E&P,COE.AX
address2,Level 8,COE.AX
