Breakdown,Value,ticker
zip,6000,MRR.AX
sector,Basic Materials,MRR.AX
longBusinessSummary,"MinRex Resources Limited engages in the exploration and development of mineral properties. The company focuses on the exploration of gold and base metal projects in Western Australia. It holds 70% interests in the Marble Bar North, Marble Bar South, Daltons, and Bamboo Creek gold projects in the East Pilbara area of Western Australia; and 100% interests in the Deflector extended gold project situated at Gullewa in Western Australia. The company was formerly known as MinRex Resources NL and changed its name to MinRex Resources Limited in January 2016. The company was incorporated in 2011 and is based in Perth, Australia.",MRR.AX
city,Perth,MRR.AX
phone,61 8 9481 0389,MRR.AX
state,WA,MRR.AX
country,Australia,MRR.AX
website,https://www.minrex.com.au,MRR.AX
maxAge,86400,MRR.AX
address1,216 St Georges Terrace,MRR.AX
fax,61 8 9481 0389,MRR.AX
industry,Other Industrial Metals & Mining,MRR.AX
address2,Level 11,MRR.AX
