Breakdown,Value,ticker
zip,2015,DSK.AX
sector,Consumer Cyclical,DSK.AX
longBusinessSummary,"Dusk Group Limited operates as an omni-channel specialty retailer that focuses on home fragrance products in Australia. It offers novelty, scented, scented pillar, unscented, taper, outdoor, tealight, and votive candles; candle holders, candle accessories, and wax melts; and home fragrance products, including diffusers, air purifiers, essential oils, reed diffusers, mood reed refills, incense products, fragrant oils, room and linen sprays, pillow mist, and fragrant gel gems. The company also provides plant therapy essential oils and sets; candle holders, such as tealight holders, votive holders, hurricanes, lanterns, pillar holders, taper holders, plates and tray sets, and accessories; oil burners, candle care products, and related storage products; and storage boxes, and gift cards and packs. It operates through a network of physical stores and online stores under the dusk brand name. The company was incorporated in 2014 and is based in Alexandria, Australia.",DSK.AX
city,Alexandria,DSK.AX
phone,61 3 9415 4000,DSK.AX
state,NSW,DSK.AX
compensationAsOfEpochDate,1640908800,DSK.AX
country,Australia,DSK.AX
website,https://www.dusk.com.au,DSK.AX
maxAge,86400,DSK.AX
address1,Building 1,DSK.AX
industry,Specialty Retail,DSK.AX
address2,"Level 3 75 O'Riordan Street,",DSK.AX
