Breakdown,Value,ticker
zip,6153,AQD.AX
sector,Basic Materials,AQD.AX
longBusinessSummary,"AusQuest Limited explores and evaluates mineral resources in Australia and Peru. The company explores for copper, iron oxide, gold, zinc, and nickel deposits. It holds approximately 5,500kmÂ² of exploration title within Australia, which includes 5,000kmÂ² within Western Australia and 500kmÂ² within Queensland. AusQuest Limited was incorporated in 2000 and is based in Ardross, Australia.",AQD.AX
city,Ardross,AQD.AX
phone,61 8 9364 3866,AQD.AX
state,WA,AQD.AX
compensationAsOfEpochDate,1640908800,AQD.AX
country,Australia,AQD.AX
website,https://www.ausquest.com.au,AQD.AX
maxAge,86400,AQD.AX
address1,8 Kearns Crescent,AQD.AX
fax,61 8 9364 4892,AQD.AX
industry,Other Industrial Metals & Mining,AQD.AX
