Breakdown,Value,ticker
zip,6005,GME.AX
sector,Basic Materials,GME.AX
longBusinessSummary,"GME Resources Limited engages in the exploration and development of mineral properties in Australia. The company explores for nickel, cobalt, and gold deposits. Its principal asset is the NiWest Nickel Cobalt Laterite project located at Murrin Murrin, Western Australia. The company was incorporated in 1987 and is headquartered in West Perth, Australia.",GME.AX
city,West Perth,GME.AX
phone,61 8 9336 3388,GME.AX
state,WA,GME.AX
compensationAsOfEpochDate,1640908800,GME.AX
country,Australia,GME.AX
website,https://gmeresources.com.au,GME.AX
maxAge,86400,GME.AX
address1,47 Havelock Street,GME.AX
fax,61 8 9315 5475,GME.AX
industry,Other Industrial Metals & Mining,GME.AX
address2,Suite 8 Level 3,GME.AX
