Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
intangibleAssets,686930,685585,678021,673120,HCD.AX
totalLiab,238997,223463,543037,261182,HCD.AX
totalStockholderEquity,7268235,6165971,6846039,8043379,HCD.AX
otherCurrentLiab,47812,38163,214576,116044,HCD.AX
totalAssets,7507232,6389434,7389076,8304561,HCD.AX
commonStock,69452963,66601943,64133749,61376397,HCD.AX
otherCurrentAssets,126890,61926,37842,60619,HCD.AX
retainedEarnings,-57997097,-56020832,-53146031,-49218142,HCD.AX
otherLiab,5330,3266,1610,847,HCD.AX
goodWill,3282899,3282899,3282899,3282899,HCD.AX
treasuryStock,-4187631,-4415140,-4141679,-4114876,HCD.AX
cash,2442306,1627595,2206515,2947442,HCD.AX
totalCurrentLiabilities,233667,220197,541427,260335,HCD.AX
otherStockholderEquity,-4187631,-4415140,-4141679,-4114876,HCD.AX
propertyPlantEquipment,247775,243064,584103,553687,HCD.AX
totalCurrentAssets,3289628,2177886,2844053,3794855,HCD.AX
netTangibleAssets,3298406,2197487,2885119,4087360,HCD.AX
shortTermInvestments,7401,31544,8106,7308,HCD.AX
netReceivables,156550,42235,52178,120679,HCD.AX
inventory,556481,414586,539412,658807,HCD.AX
accountsPayable,117186,175572,139303,41995,HCD.AX
