Breakdown,Value,ticker
zip,3008,EVZ.AX
sector,Industrials,EVZ.AX
longBusinessSummary,"EVZ Limited operates in the engineering and energy services sectors in Australia and Asia. It operates through Engineering, Energy, and Water segments. The Engineering segment designs, manufactures, and installs silos, cooling towers, pipe spooling, and pressure vessels, as well as large steel tanks for use in the water, petrochemical, and chemical industries; and fabricates structural steel. This segment also engages in the installation and provision of ongoing support and maintenance for its products. The Energy segment designs and installs constant load power stations, base and back-up power generation equipment, communications equipment, marine installations, and sustainable/clean energy solutions, as well as offers mobile generation capabilities. It also engages in the service, maintenance, and hiring of various generators and associated equipment. The Water segment is involved in the design and installation of syphonic roof drainage systems to various buildings, such as airports, shopping centers, and sporting venues; supply and installation of fiberglass panel tanks and prefabricated hydraulic systems. The company also provides design, construction, on-site installation, maintenance, and shutdown of engineering services to the mining, wood chip, petrochemical, aluminum, glass, cement, defense, and agriculture industries. EVZ Limited was incorporated in 1984 and is based in Docklands, Australia.",EVZ.AX
city,Docklands,EVZ.AX
phone,61 3 9545 5288,EVZ.AX
state,VIC,EVZ.AX
compensationAsOfEpochDate,1640908800,EVZ.AX
country,Australia,EVZ.AX
website,https://www.evz.com.au,EVZ.AX
maxAge,86400,EVZ.AX
address1,115/838 Collins Street,EVZ.AX
fax,61 3 9542 6061,EVZ.AX
industry,Engineering & Construction,EVZ.AX
