,0,1,ticker
0,Market Cap (intraday),207.57M,SVM.AX
1,Enterprise Value,199.61M,SVM.AX
2,Trailing P/E,,SVM.AX
3,Forward P/E,,SVM.AX
4,PEG Ratio (5 yr expected),,SVM.AX
5,Price/Sales (ttm),,SVM.AX
6,Price/Book (mrq),13.77,SVM.AX
7,Enterprise Value/Revenue,1.52k,SVM.AX
8,Enterprise Value/EBITDA,-35.84,SVM.AX
