Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,SXY.AX
effectOfAccountingCharges,,,,,SXY.AX
incomeBeforeTax,6944000,-7609000,3295000,-94010000,SXY.AX
minorityInterest,,,,,SXY.AX
netIncome,65668000,-51367000,3295000,-94010000,SXY.AX
sellingGeneralAdministrative,29116000,15341000,1759000,1390000,SXY.AX
grossProfit,84319000,36131000,13893000,6458000,SXY.AX
ebit,24373000,3235000,-622000,-109865000,SXY.AX
operatingIncome,24373000,3235000,-622000,-109865000,SXY.AX
otherOperatingExpenses,217000,320000,1429000,-1502000,SXY.AX
interestExpense,-18138000,-8951000,-355000,-3364000,SXY.AX
extraordinaryItems,,,,,SXY.AX
nonRecurring,,,,,SXY.AX
otherItems,,,,,SXY.AX
incomeTaxExpense,-59724000,0,0,0,SXY.AX
totalRevenue,116049000,62815000,96130000,71454000,SXY.AX
totalOperatingExpenses,91676000,59580000,96752000,181319000,SXY.AX
costOfRevenue,31730000,26684000,82237000,64996000,SXY.AX
totalOtherIncomeExpenseNet,-17429000,-10844000,3917000,15855000,SXY.AX
discontinuedOperations,-1000000,-43758000,-43758000,-43758000,SXY.AX
netIncomeFromContinuingOps,66668000,-7609000,3295000,-94010000,SXY.AX
netIncomeApplicableToCommonShares,65668000,-51367000,3295000,-94010000,SXY.AX
