Breakdown,Value,ticker
zip,6000,AON.AX
sector,Basic Materials,AON.AX
longBusinessSummary,"Apollo Minerals Limited engages in the exploration and development of mineral resources. It has an earn-in agreement to earn-in an interest in the Kroussou zinc-lead project in western Gabon. The company was incorporated in 2007 and is based in Perth, Australia.",AON.AX
city,Perth,AON.AX
phone,61 8 9322 6322,AON.AX
state,WA,AON.AX
compensationAsOfEpochDate,1640908800,AON.AX
country,Australia,AON.AX
website,https://apollominerals.com,AON.AX
maxAge,86400,AON.AX
address1,BGC Centre,AON.AX
fax,61 8 9322 6558,AON.AX
industry,Other Industrial Metals & Mining,AON.AX
address2,Level 9 28 The Esplanade,AON.AX
