Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,92521,154744,158305,202347,CML.AX
effectOfAccountingCharges,,,,,CML.AX
incomeBeforeTax,-1003174,-1218482,-731828,-712708,CML.AX
minorityInterest,,,,,CML.AX
netIncome,-1003174,-1218482,-731828,-712708,CML.AX
sellingGeneralAdministrative,414474,1162145,775609,575108,CML.AX
grossProfit,0,0,0,77466,CML.AX
ebit,-1049689,-1289011,-788958,-712708,CML.AX
operatingIncome,-1049689,-1289011,-788958,-712708,CML.AX
otherOperatingExpenses,-76225,-75707,-155423,-155423,CML.AX
interestExpense,,,,,CML.AX
extraordinaryItems,,,,,CML.AX
nonRecurring,,,,,CML.AX
otherItems,,,,,CML.AX
incomeTaxExpense,0,0,0,0,CML.AX
totalRevenue,0,0,0,77466,CML.AX
totalOperatingExpenses,1049689,1289011,788958,790174,CML.AX
costOfRevenue,0,0,0,0,CML.AX
totalOtherIncomeExpenseNet,46515,70529,57130,0,CML.AX
discontinuedOperations,,,,,CML.AX
netIncomeFromContinuingOps,-1003174,-1218482,-731828,-712708,CML.AX
netIncomeApplicableToCommonShares,-1003174,-1218482,-731828,-712708,CML.AX
