Breakdown,Value,ticker
zip,2060,OCL.AX
sector,Technology,OCL.AX
longBusinessSummary,"Objective Corporation Limited, together with its subsidiaries, supplies information technology software and services in Australia, the United Kingdom, New Zealand, and internationally. It offers Objective Inform, which provides document management, records management, office 365, SharePoint governance, reporting insights, and drawings management solutions; Objective Perform to streamline and automate content-driven processes; Objective ECM, an information management and process automation solution; Objective Connect, a secure external file sharing application; Objective Redact, a redaction software for security for conscious organizations; and Objective GOV365. The company also provides Objective Ministerials, a workflow software for ministerial briefs and correspondence, as well as offers professional, managed, learning, and technical support services; Objective OpenGov to locate, collaborate, protect, and release information; Objective Trapeze, a software purpose-built for planners and building surveyors; Objective Keystone solution to author, review, and publish documents; Objective REGWORKS, a software designed specifically for regulation, compliance, and enforcement; and Objective REACH, a solution for matching data. It serves the public sector, local government, regulation, wealth, banking, and insurance sectors. The company was founded in 1987 and is headquartered in North Sydney, Australia.",OCL.AX
city,North Sydney,OCL.AX
phone,61 2 9955 2288,OCL.AX
state,NSW,OCL.AX
compensationAsOfEpochDate,1640908800,OCL.AX
country,Australia,OCL.AX
website,https://www.objective.com.au,OCL.AX
maxAge,86400,OCL.AX
address1,177 Pacific Highway,OCL.AX
fax,61 2 9955 5011,OCL.AX
industry,Software—Application,OCL.AX
address2,Level 30,OCL.AX
