Breakdown,Value,ticker
zip,4227,ICN.AX
sector,Energy,ICN.AX
longBusinessSummary,"Icon Energy Limited, together with its subsidiaries, engages in exploration, appraisal, and development of oil and gas properties in Australia. It holds interests in the Cooper/Eromanga, and Surat Basins located in Queensland. The company was formerly known as Icon Oil NL and changed its name to Icon Energy Limited in November 2000. Icon Energy Limited was incorporated in 1993 and is headquartered in Gold Coast, Australia.",ICN.AX
city,Gold Coast,ICN.AX
phone,61 7 5554 7111,ICN.AX
state,QLD,ICN.AX
compensationAsOfEpochDate,1640908800,ICN.AX
country,Australia,ICN.AX
website,https://www.iconenergy.com,ICN.AX
maxAge,86400,ICN.AX
address1,Lakeside 2 Bermuda Point,ICN.AX
fax,61 7 5554 7100,ICN.AX
industry,Oil & Gas E&P,ICN.AX
address2,1301/1 Lake Orr Drive Varsity Lakes,ICN.AX
