Breakdown,Value,ticker
zip,3141,LNU.AX
sector,Technology,LNU.AX
longBusinessSummary,"Linius Technologies Limited engages in the development of technology products, software development, and commercialization and licensing of computer software in Australia. Its core product is Linius Video Virtualization Engine, a video virtualization engine that transforms large inflexible video files into small flexible data structures. The company was incorporated in 2011 and is based in South Yarra, Australia.",LNU.AX
city,South Yarra,LNU.AX
phone,61 3 8680 2317,LNU.AX
state,VIC,LNU.AX
compensationAsOfEpochDate,1640908800,LNU.AX
country,Australia,LNU.AX
website,https://www.linius.com,LNU.AX
maxAge,86400,LNU.AX
address1,2A River Street,LNU.AX
fax,61 3 8680 2380,LNU.AX
industry,Software—Application,LNU.AX
address2,Suite 1,LNU.AX
