Breakdown,Value,ticker
zip,6000,WGX.AX
sector,Basic Materials,WGX.AX
fullTimeEmployees,1051,WGX.AX
compensationRisk,3,WGX.AX
auditRisk,8,WGX.AX
longBusinessSummary,"Westgold Resources Limited engages in the exploration, development, mining, and treatment of gold assets primarily in Western Australia. The company's assets include the Meekatharra Gold Operations, Fortnum Gold Operations, and Cue Gold Operations that comprise approximately 350 mining titles covering an area of 1,300 square kilometers in the Central Murchison region. It also provides contract mining services. Westgold Resources Limited is based in Perth, Australia.",WGX.AX
city,Perth,WGX.AX
phone,61 8 9462 3400,WGX.AX
state,WA,WGX.AX
shareHolderRightsRisk,7,WGX.AX
compensationAsOfEpochDate,1640908800,WGX.AX
governanceEpochDate,1632614400,WGX.AX
boardRisk,9,WGX.AX
country,Australia,WGX.AX
website,https://www.westgold.com.au,WGX.AX
maxAge,86400,WGX.AX
overallRisk,8,WGX.AX
address1,197 St Georges Terrace,WGX.AX
fax,61 8 9462 3499,WGX.AX
industry,Gold,WGX.AX
address2,Level 6,WGX.AX
