Breakdown,2020-03-31 00:00:00,2019-03-31 00:00:00,2018-03-31 00:00:00,2017-03-31 00:00:00,ticker
researchDevelopment,,,,,TNP.AX
effectOfAccountingCharges,,,,,TNP.AX
incomeBeforeTax,-427688,-448405,-624559,-1873892,TNP.AX
minorityInterest,-106052,-100198,-98758,-87000,TNP.AX
netIncome,-421834,-443981,-618768,-1850021,TNP.AX
sellingGeneralAdministrative,273804,471752,695768,1614969,TNP.AX
grossProfit,0,0,0,0,TNP.AX
ebit,-339075,-362214,-560998,-1780934,TNP.AX
operatingIncome,-339075,-362214,-560998,-1780934,TNP.AX
otherOperatingExpenses,,-131658.0,-271723.0,-271723.0,TNP.AX
interestExpense,,,,,TNP.AX
extraordinaryItems,,,,,TNP.AX
nonRecurring,,,,,TNP.AX
otherItems,,,,,TNP.AX
incomeTaxExpense,0,0,0,0,TNP.AX
totalRevenue,0,0,0,0,TNP.AX
totalOperatingExpenses,339075,362214,560998,1780934,TNP.AX
costOfRevenue,0,0,0,0,TNP.AX
totalOtherIncomeExpenseNet,-88613,-86191,-63561,-92958,TNP.AX
discontinuedOperations,,,,,TNP.AX
netIncomeFromContinuingOps,-427688,-448405,-624559,-1873892,TNP.AX
netIncomeApplicableToCommonShares,-421834,-443981,-618768,-1850021,TNP.AX
