Breakdown,Value,ticker
zip,6102,AV1.AX
sector,Technology,AV1.AX
longBusinessSummary,"Adveritas Limited provides funnel measurement, verification, and fraud prevention solutions for digital advertising in Australia and internationally. It develops TrafficGuard, a fraud mitigation software as a service that detects, mitigates, and reports on digital ad fraud before it hits advertising budgets; and nxus, a proprietary mediation platform that offers real-time attribution tracking, analytics, and reporting data for online advertising. The company was formerly known as Tech Mpire Limited and changed its name to Adveritas Limited in December 2018. Adveritas Limited was incorporated in 2012 and is based in Bentley, Australia.",AV1.AX
city,Bentley,AV1.AX
phone,61 8 9473 2500,AV1.AX
state,WA,AV1.AX
compensationAsOfEpochDate,1640908800,AV1.AX
country,Australia,AV1.AX
website,https://www.adveritas.com.au,AV1.AX
maxAge,86400,AV1.AX
address1,16 Brodie Hall Drive,AV1.AX
fax,61 8 9473 2501,AV1.AX
industry,Software—Infrastructure,AV1.AX
address2,Suite 10 Technology Park,AV1.AX
