Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,HHM.AX
effectOfAccountingCharges,,,,,HHM.AX
incomeBeforeTax,708431,-1731937,-1656026,-225928,HHM.AX
minorityInterest,,,,,HHM.AX
netIncome,708431,-1731937,-1656026,545516,HHM.AX
sellingGeneralAdministrative,339662,388773,327715,316388,HHM.AX
grossProfit,38,1025,6568,6563,HHM.AX
ebit,-235687,-344638,-213878,-204290,HHM.AX
operatingIncome,-235687,-344638,-213878,-204290,HHM.AX
otherOperatingExpenses,-106872,-120059,-107269,-109371,HHM.AX
interestExpense,-7105,-8238,-12898,-21638,HHM.AX
extraordinaryItems,,,,,HHM.AX
nonRecurring,,,,,HHM.AX
otherItems,,,,,HHM.AX
incomeTaxExpense,0,0,0,-771444,HHM.AX
totalRevenue,38,1025,6568,6563,HHM.AX
totalOperatingExpenses,235725,345663,220446,210853,HHM.AX
costOfRevenue,0,0,0,0,HHM.AX
totalOtherIncomeExpenseNet,944118,-1387299,-1442148,-21638,HHM.AX
discontinuedOperations,,,,,HHM.AX
netIncomeFromContinuingOps,708431,-1731937,-1656026,545516,HHM.AX
netIncomeApplicableToCommonShares,708431,-1731937,-1656026,545516,HHM.AX
