Breakdown,Value,ticker
zip,6000,SFG.AX
sector,Consumer Defensive,SFG.AX
longBusinessSummary,"Seafarms Group Limited operates as an aquaculture company in Australia. It is involved in operating, marketing, and selling of fresh and frozen farmed prawns under the Crystal Bay Prawns and Crystal Bay Tiger Prawns brand; and the development of land-based aquaculture projects. It also exports its products. The company was formerly known as Commodities Group Limited and changed its name to Seafarms Group Limited in March 2015. Seafarms Group Limited was incorporated in 1988 and is based in Perth, Australia.",SFG.AX
city,Perth,SFG.AX
phone,61 8 9216 5200,SFG.AX
state,WA,SFG.AX
compensationAsOfEpochDate,1640908800,SFG.AX
country,Australia,SFG.AX
website,https://www.seafarms.com.au,SFG.AX
maxAge,86400,SFG.AX
address1,225 St Georges Terrace,SFG.AX
fax,61 8 9216 5200,SFG.AX
industry,Farm Products,SFG.AX
address2,Level 11,SFG.AX
