Breakdown,Value,ticker
zip,6005,PLS.AX
sector,Basic Materials,PLS.AX
compensationRisk,5,PLS.AX
auditRisk,6,PLS.AX
longBusinessSummary,"Pilbara Minerals Limited explores for, develops, and operates mineral resources in Australia. The company primarily holds a 100% interest in the Pilgangoora lithium-tantalum project located in the Pilbara region of Western Australia. The company was incorporated in 2005 and is headquartered in West Perth, Australia.",PLS.AX
city,West Perth,PLS.AX
phone,61 8 6266 6266,PLS.AX
state,WA,PLS.AX
shareHolderRightsRisk,1,PLS.AX
compensationAsOfEpochDate,1640908800,PLS.AX
governanceEpochDate,1632614400,PLS.AX
boardRisk,4,PLS.AX
country,Australia,PLS.AX
website,https://www.pilbaraminerals.com.au,PLS.AX
maxAge,86400,PLS.AX
overallRisk,3,PLS.AX
address1,88 Colin Street,PLS.AX
fax,61 8 6266 6288,PLS.AX
industry,Other Industrial Metals & Mining,PLS.AX
address2,Level 2,PLS.AX
