Breakdown,Value,ticker
zip,6000,MCM.AX
sector,Energy,MCM.AX
longBusinessSummary,"MC Mining Limited, together with its subsidiaries, acquires, explores, develops, and operates metallurgical and thermal coal projects in South Africa. The company's principal projects include the Uitkomst Colliery, a metallurgical and thermal coal project located in the KwaZulu Natal province; the Makhado hard coking and thermal coal project situated in the Soutpansberg coalfield in the Limpopo province; and the Vele Colliery, a semi-soft coking and thermal coal mine located to the west of Musina in the Limpopo province. Its principal projects also comprise three coking and thermal coal projects, including Chapudi, Generaal, and Mopane located in Limpopo province. MC Mining Limited was incorporated in 1979 and is based in Mount Pleasant, Australia.",MCM.AX
city,Mount Pleasant,MCM.AX
phone,61 8 9316 9100,MCM.AX
state,WA,MCM.AX
compensationAsOfEpochDate,1640908800,MCM.AX
country,Australia,MCM.AX
website,https://www.mcmining.co.za,MCM.AX
maxAge,86400,MCM.AX
address1,7 The Esplanade,MCM.AX
fax,61 8 9315 5475,MCM.AX
industry,Thermal Coal,MCM.AX
address2,Suite 8,MCM.AX
