Breakdown,Value,ticker
zip,6151,AZI.AX
sector,Basic Materials,AZI.AX
longBusinessSummary,"Altamin Limited engages in the exploration and evaluation of mineral properties in Australia and Italy. It primarily explores for zinc, lead, cobalt, and silver deposits. The company holds interest in the Gorno zinc project located in the Lombardy region of northern Italy; and Punta Corna project located in Piedmont, Italy. The company was formerly known as Alta Zinc Limited and changed its name to Altamin Limited in November 2021. Altamin Limited was incorporated in 1997 and is based in South Perth, Australia.",AZI.AX
city,South Perth,AZI.AX
phone,61 8 9321 5000,AZI.AX
state,WA,AZI.AX
compensationAsOfEpochDate,1640908800,AZI.AX
country,Australia,AZI.AX
website,https://www.altamin.com.au,AZI.AX
maxAge,86400,AZI.AX
address1,9 Bowman Street,AZI.AX
fax,61 8 9321 7177,AZI.AX
industry,Other Industrial Metals & Mining,AZI.AX
address2,Suite 3.5 Level 3,AZI.AX
