Breakdown,Value,ticker
zip,3170,AVA.AX
sector,Industrials,AVA.AX
longBusinessSummary,"Ava Risk Group Limited provides risk management services and technologies worldwide. It operates through Perimeter Security, Access Control Solutions, and International Valuable Logistics segments. The company manufactures and sells fiber optic intrusion detection and location systems that are used to detect and locate perimeter intrusion; and for data network tapping and tampering, and oil and gas pipeline third party interference detection, as well as other applications, including health, safety, and traffic monitoring. It also provides smart card readers and card systems, biometric solutions, and electric locking and access control products. In addition, the company offers international logistics services comprising armored vehicle collection and delivery, storage, commercial and chartered air and sea freight, and customs brokerage services for high-risk valuables, precious metals, and currency; and risk consultancy services. It serves commercial and industrial customers, military, and governments. The company was formerly known as Future Fibre Technologies Limited and changed its name to Ava Risk Group Limited in May 2018. Ava Risk Group Limited was incorporated in 1994 and is based in Mulgrave, Australia.",AVA.AX
city,Mulgrave,AVA.AX
phone,61 3 9590 3100,AVA.AX
state,VIC,AVA.AX
compensationAsOfEpochDate,1640908800,AVA.AX
country,Australia,AVA.AX
website,https://www.theavagroup.com,AVA.AX
maxAge,86400,AVA.AX
address1,10 Hartnett Close,AVA.AX
fax,61 3 9560 8000,AVA.AX
industry,Security & Protection Services,AVA.AX
