Breakdown,2021-06-27 00:00:00,2020-06-28 00:00:00,2019-06-30 00:00:00,2018-07-01 00:00:00,ticker
researchDevelopment,,,,,CCX.AX
effectOfAccountingCharges,,,,,CCX.AX
incomeBeforeTax,31472000,16692000,19245000,11477000,CCX.AX
minorityInterest,,,,,CCX.AX
netIncome,21556000,9657000,15978000,-9306000,CCX.AX
sellingGeneralAdministrative,63350000,40350000,50473000,43913000,CCX.AX
grossProfit,130269000,94352000,85864000,78038000,CCX.AX
ebit,32509000,17316000,18540000,13039000,CCX.AX
operatingIncome,32509000,17316000,18540000,13039000,CCX.AX
otherOperatingExpenses,21007000,19783000,12827000,17224000,CCX.AX
interestExpense,-1347000,-1336000,-218000,-1576000,CCX.AX
extraordinaryItems,,,,,CCX.AX
nonRecurring,,,,,CCX.AX
otherItems,,,,,CCX.AX
incomeTaxExpense,9916000,7532000,4980000,-3482000,CCX.AX
totalRevenue,259620000,195371000,148432000,132140000,CCX.AX
totalOperatingExpenses,227111000,178055000,129892000,119101000,CCX.AX
costOfRevenue,129351000,101019000,62568000,54102000,CCX.AX
totalOtherIncomeExpenseNet,-1037000,-624000,705000,-1562000,CCX.AX
discontinuedOperations,,497000.0,1713000.0,-24265000.0,CCX.AX
netIncomeFromContinuingOps,21556000,9160000,14265000,14959000,CCX.AX
netIncomeApplicableToCommonShares,21556000,9657000,15978000,-9306000,CCX.AX
