Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,EX1.AX
effectOfAccountingCharges,,,,,EX1.AX
incomeBeforeTax,-8468046,-5278803,-2282874,-174597,EX1.AX
minorityInterest,,,,,EX1.AX
netIncome,-8468046,-5278803,-2282874,-174597,EX1.AX
sellingGeneralAdministrative,8536199,5024407,1704933,123073,EX1.AX
grossProfit,61104,-314976,-606732,-35245,EX1.AX
ebit,-8475095,-5339383,-2311665,-174667,EX1.AX
operatingIncome,-8475095,-5339383,-2311665,-174667,EX1.AX
otherOperatingExpenses,,,,16349.0,EX1.AX
interestExpense,,,,,EX1.AX
extraordinaryItems,,,,,EX1.AX
nonRecurring,,,,,EX1.AX
otherItems,,,,,EX1.AX
incomeTaxExpense,0,0,0,0,EX1.AX
totalRevenue,4191754,2665473,0,43919,EX1.AX
totalOperatingExpenses,12666849,8004856,2311665,218586,EX1.AX
costOfRevenue,4130650,2980449,606732,79164,EX1.AX
totalOtherIncomeExpenseNet,7049,60580,28791,70,EX1.AX
discontinuedOperations,,,,,EX1.AX
netIncomeFromContinuingOps,-8468046,-5278803,-2282874,-174597,EX1.AX
netIncomeApplicableToCommonShares,-8468046,-5278803,-2282874,-174597,EX1.AX
