Breakdown,Value,ticker
zip,6005,ESS.AX
sector,Basic Materials,ESS.AX
fullTimeEmployees,5,ESS.AX
longBusinessSummary,"Essential Metals Limited explores for and develops mineral properties in Australia and Canada. The company primarily explores for lithium, caesium, gold, and nickel deposits. Its flagship project is the 100% owned Pioneer Dome Project located in Western Australia. The company was formerly known as Pioneer Resources Limited. Essential Metals Limited was incorporated in 2003 and is based in West Perth, Australia.",ESS.AX
city,West Perth,ESS.AX
phone,61 8 9322 6974,ESS.AX
state,WA,ESS.AX
compensationAsOfEpochDate,1640908800,ESS.AX
country,Australia,ESS.AX
website,https://essmetals.com.au,ESS.AX
maxAge,86400,ESS.AX
address1,46 Ord Street,ESS.AX
industry,Other Industrial Metals & Mining,ESS.AX
address2,Level 3,ESS.AX
