,0,1,ticker
0,Market Cap (intraday),,NEA.AX
1,Enterprise Value,,NEA.AX
2,Trailing P/E,,NEA.AX
3,Forward P/E,,NEA.AX
4,PEG Ratio (5 yr expected),,NEA.AX
5,Price/Sales (ttm),,NEA.AX
6,Price/Book (mrq),,NEA.AX
7,Enterprise Value/Revenue,,NEA.AX
8,Enterprise Value/EBITDA,,NEA.AX
