Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,2006,-116019,56194,254950,PAA.AX
totalCashflowsFromInvestingActivities,-138037,-30229,-146725,-868929,PAA.AX
netBorrowings,-320734,-294025,-101027,-61859,PAA.AX
totalCashFromFinancingActivities,1215774,2090102,1915925,1704827,PAA.AX
changeToOperatingActivities,-7060,73126,-41376,-273752,PAA.AX
issuanceOfStock,1581500,2560983,2016952,1766686,PAA.AX
netIncome,-1337310,-1361990,-1551222,-2521679,PAA.AX
changeInCash,139772,789871,215194,-714899,PAA.AX
totalCashFromOperatingActivities,-937965,-1270002,-1554006,-1550797,PAA.AX
depreciation,298263,274637,172430,118605,PAA.AX
changeToInventory,-150501,-245753,-37801,-87243,PAA.AX
changeToAccountReceivables,55734,-38841,-10489,-24190,PAA.AX
otherCashflowsFromFinancingActivities,-44992,-176856,-176856,-176856,PAA.AX
changeToNetincome,200903,144838,-141742,982512,PAA.AX
capitalExpenditures,-101718,-30229,-146725,-868929,PAA.AX
