Breakdown,Value,ticker
zip,2200,QHL.AX
sector,Industrials,QHL.AX
fullTimeEmployees,280,QHL.AX
longBusinessSummary,"Quickstep Holdings Limited manufactures advanced composites for the defense and commercial aerospace, and other industry sector customers in Australia and the United States. It produces aerospace-grade advanced composites. The company was incorporated in 2001 and is based in Bankstown, Australia.",QHL.AX
city,Bankstown,QHL.AX
phone,61 2 9774 0300,QHL.AX
state,NSW,QHL.AX
compensationAsOfEpochDate,1640908800,QHL.AX
country,Australia,QHL.AX
website,https://www.quickstep.com.au,QHL.AX
maxAge,86400,QHL.AX
address1,361 Milperra Road,QHL.AX
fax,61 2 9771 0256,QHL.AX
industry,Aerospace & Defense,QHL.AX
address2,Bankstown Airport,QHL.AX
