Breakdown,Value,ticker
zip,3124,SOP.AX
sector,Industrials,SOP.AX
longBusinessSummary,"Synertec Corporation Limited provides engineering-based technology and services in Australia. The company offers services in the areas of automation and control systems engineering, electrical and instrumentation engineering, functional safety, metering and sampling solutions, process and mechanical engineering, project and construction management, systems engineering, and validation and compliance engineering. It serves oil and gas, critical infrastructure, and highly regulated industries. The company was formerly known as SML Corporation Limited and changed its name to Synertec Corporation Limited as a result of its acquisition of Synertec Pty Ltd in August 2017. Synertec Corporation is headquartered in Camberwell, Australia.",SOP.AX
city,Camberwell,SOP.AX
phone,61 3 9274 3000,SOP.AX
state,VIC,SOP.AX
compensationAsOfEpochDate,1640908800,SOP.AX
country,Australia,SOP.AX
website,https://www.synertec.com.au,SOP.AX
maxAge,86400,SOP.AX
address1,2-6 Railway Parade,SOP.AX
industry,Engineering & Construction,SOP.AX
address2,Ground Floor,SOP.AX
