Breakdown,Value,ticker
zip,2010,STP.AX
sector,Consumer Cyclical,STP.AX
longBusinessSummary,"Step One Clothing Limited operates as a direct-to-consumer pure online retailer for men's underwear in the United Kingdom and Australia. It offers men's underwear products, such as boxer briefs, trunks, and a boxer brief with a fly through its website, www.stepone.life. The company was incorporated in 2017 and is based in Surry Hills, Australia.",STP.AX
city,Surry Hills,STP.AX
state,NSW,STP.AX
country,Australia,STP.AX
website,https://www.stepone.group,STP.AX
maxAge,86400,STP.AX
address1,5/69 Reservoir Street,STP.AX
industry,Apparel Retail,STP.AX
