Breakdown,Value,ticker
zip,3000,KNO.AX
sector,Technology,KNO.AX
longBusinessSummary,"Knosys Limited, a software-as-a-service information technology company, develops, licenses, and sells computer software in Australia, the United States, New Zealand, and internationally. The company provides Knowledge IQ, a knowledge management solution that is designed to simplify, centralize, and organize the sharing of knowledge; and GreenOrbit, an intranet solution that delivers a digital workplace, which combines traditional intranet functionality with collaboration, social networking, and intelligent information distribution. The company was incorporated in 2015 and is headquartered in Melbourne, Australia.",KNO.AX
city,Melbourne,KNO.AX
phone,61 8 0097 7827,KNO.AX
state,VIC,KNO.AX
compensationAsOfEpochDate,1640908800,KNO.AX
country,Australia,KNO.AX
website,https://www.knosys.it,KNO.AX
maxAge,86400,KNO.AX
address1,31 Queen Street,KNO.AX
industry,Software—Infrastructure,KNO.AX
address2,Part Level 8,KNO.AX
