Breakdown,Value,ticker
zip,6005,VKA.AX
sector,Basic Materials,VKA.AX
longBusinessSummary,"Viking Mines Limited operates as a mineral exploration company in Australia. Its flagship project is the First Hit gold property located in the Eastern Goldfields of Western Australia. The company was formerly known as Viking Ashanti Limited. Viking Mines Limited was incorporated in 2007 and is based in West Perth, Australia.",VKA.AX
city,West Perth,VKA.AX
phone,61 8 6245 0870,VKA.AX
state,WA,VKA.AX
compensationAsOfEpochDate,1640908800,VKA.AX
country,Australia,VKA.AX
website,https://www.vikingmines.com,VKA.AX
maxAge,86400,VKA.AX
address1,15-17 Old Aberdeen Place,VKA.AX
industry,Gold,VKA.AX
