Breakdown,Value,ticker
zip,3006,JBH.AX
sector,Consumer Cyclical,JBH.AX
fullTimeEmployees,13200,JBH.AX
compensationRisk,2,JBH.AX
auditRisk,4,JBH.AX
longBusinessSummary,"JB Hi-Fi Limited, together with its subsidiaries, retails home consumer products. The company operates through three segments: JB Hi-Fi Australia, JB Hi-Fi New Zealand, and The Good Guys. It offers consumer electronics products and services, including televisions, audio equipment, computers, and cameras; telecommunications products and services; software products, such as music, movies, TV shows, and games; musical instruments; and home appliances comprising washers and dryers, fridges and freezers, vacuuming and cleaning, microwaves and dishwashers, coffee machines, small kitchen appliances, and heating and cooling products. The company also provides mobile phones, headphones, speakers, vinyl, and collectibles and merchandise; apparel, such as t-shirts, hoodies, beanies, caps, and socks; drones, e-scooters and rideable, and car gears; smart and sport watches, activity trackers, wearables, electric toothbrushes, hair styling, men's shavers an d hair clippers, massager, blood pressure and heart rate monitors, and smart scales. In addition, it offers information technology and consulting services. As of June 30, 2021, the company sold its products through branded retail store network comprising 197 JB Hi-Fi/JB Hi-Fi Home stores in Australia; 14 JB Hi-Fi stores in New Zealand; and 105 The Good Guys stores in Australia, as well as online. JB Hi-Fi Limited was founded in 1974 and is based in Southbank, Australia.",JBH.AX
city,Southbank,JBH.AX
phone,61 3 8530 7333,JBH.AX
state,VIC,JBH.AX
shareHolderRightsRisk,7,JBH.AX
compensationAsOfEpochDate,1640908800,JBH.AX
governanceEpochDate,1632614400,JBH.AX
boardRisk,2,JBH.AX
country,Australia,JBH.AX
website,https://www.jbhifi.com.au,JBH.AX
maxAge,86400,JBH.AX
overallRisk,2,JBH.AX
address1,Podium Level,JBH.AX
fax,61 3 9596 9816,JBH.AX
industry,Specialty Retail,JBH.AX
address2,60 City Road,JBH.AX
