Breakdown,Value,ticker
zip,6165,SXE.AX
sector,Industrials,SXE.AX
fullTimeEmployees,1800,SXE.AX
longBusinessSummary,"Southern Cross Electrical Engineering Limited provides electrical, instrumentation, communication, and maintenance services in Australia. It offers electrical and instrumentation (E&I) construction services, which include installation and commissioning of greenfield and brownfield upgrade projects in metropolitan, remote, and challenging environments. The company also provides fixed plant E&I construction; distribution and transmission line installation; substations, transformer, and switchyard installations; HV, LV control, instrument, and communication cabling and terminations; auditing, rectifications, and completions; constructability reviews; primary and secondary injection protection testing; instrumentation, loop checking, and calibrations; hazardous area installations; instrument air and tubing installation; procurement and logistics management; pre-commissioning, completions, and start-ups; and comprehensive handover documentation services. In addition, it offers E&I services and maintenance, such as brownfields operational support, programed and breakdown maintenance, planned shutdown management, and sustaining capital project development services; and in-house design and construct capability, asset life cycle management, hazardous area auditing and verification, procurement, and inspection and testing services. Further, the company provides communications services, such as integration and installation of communications technologies, such as communication equipment, data cabling, and fiber optics. It serves mining, and oil and gas; industrial, utilities, and energy; telecommunications and data centers; commercial developments; and public infrastructure and defense. The company was founded in 1978 and is headquartered in Perth, Australia.",SXE.AX
city,Perth,SXE.AX
phone,61 8 9236 8300,SXE.AX
state,WA,SXE.AX
compensationAsOfEpochDate,1640908800,SXE.AX
country,Australia,SXE.AX
website,https://www.scee.com.au,SXE.AX
maxAge,86400,SXE.AX
address1,41 Macedonia Street,SXE.AX
fax,61 8 9410 2504,SXE.AX
industry,Engineering & Construction,SXE.AX
address2,Naval Base,SXE.AX
