Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,INV.AX
effectOfAccountingCharges,,,,,INV.AX
incomeBeforeTax,-268880,-2015524,-2110548,-22886,INV.AX
minorityInterest,,,,,INV.AX
netIncome,35778,-1335658,-1770852,230284,INV.AX
sellingGeneralAdministrative,8091580,8212826,9861219,9716005,INV.AX
grossProfit,9189010,9135151,10207584,11533161,INV.AX
ebit,-338880,-1564406,-1792589,-18183,INV.AX
operatingIncome,-338880,-1564406,-1792589,-18183,INV.AX
otherOperatingExpenses,229072,462564,458992,367860,INV.AX
interestExpense,,,,,INV.AX
extraordinaryItems,,,,,INV.AX
nonRecurring,,,,,INV.AX
otherItems,,,,,INV.AX
incomeTaxExpense,-304658,-679866,-339696,-253170,INV.AX
totalRevenue,9671347,10533848,11987384,13453823,INV.AX
totalOperatingExpenses,10010227,12098254,13779973,13472006,INV.AX
costOfRevenue,482337,1398697,1779800,1920662,INV.AX
totalOtherIncomeExpenseNet,70000,-451118,-317959,-4703,INV.AX
discontinuedOperations,,,,,INV.AX
netIncomeFromContinuingOps,35778,-1335658,-1770852,230284,INV.AX
netIncomeApplicableToCommonShares,35778,-1335658,-1770852,230284,INV.AX
