Breakdown,Value,ticker
zip,3121,REA.AX
sector,Communication Services,REA.AX
fullTimeEmployees,2931,REA.AX
compensationRisk,9,REA.AX
auditRisk,1,REA.AX
longBusinessSummary,"REA Group Limited engages in online property advertising business in Australia, Asia, and North America. It offers property and property-related services on websites and mobile apps. The company operates residential, commercial, share, and co-working property sites, such as realestate.com.au, realcommercial.com.au, spacely.com.au, Flatmates.com.au, iproperty.com.my, smartline.com.au, rumah123.com, iproperty.com.sg, squarefoot.com.hk, ThinkgOfLiving.com, myfun.com, smartexpos.com, makaan.com, housing.com, PropTiger.com, move.com, realtor.com, and 99.co. It also provides mortgage broking and home financing solutions. The company was formerly known as realestate.com.au Ltd. and changed its name to REA Group Limited in December 2008. REA Group Limited was founded in 1995 and is headquartered in Richmond, Australia. REA Group Limited operates as a subsidiary of news corporation.",REA.AX
city,Richmond,REA.AX
phone,61 3 9897 1121,REA.AX
state,VIC,REA.AX
shareHolderRightsRisk,1,REA.AX
compensationAsOfEpochDate,1640908800,REA.AX
governanceEpochDate,1632614400,REA.AX
boardRisk,10,REA.AX
country,Australia,REA.AX
website,https://www.rea-group.com,REA.AX
maxAge,86400,REA.AX
overallRisk,9,REA.AX
address1,511 Church Street,REA.AX
fax,61 3 9897 1114,REA.AX
industry,Internet Content & Information,REA.AX
