Breakdown,Value,ticker
zip,6008,INF.AX
sector,Basic Materials,INF.AX
longBusinessSummary,"Infinity Lithium Corporation Limited engages in the evaluation and exploration of Lithium properties in Australia and Spain. The company holds 75% interest in the San Jos̩ Lithium project located in the western Spanish region of Extremadura. It also produces battery grade lithium hydroxide. The company was formerly known as Plymouth Minerals Limited and changed its name to Infinity Lithium Corporation Limited in March 2018. Infinity Lithium Corporation Limited was incorporated in 2010 and is based in Subiaco, Australia.",INF.AX
city,Subiaco,INF.AX
phone,61 8 6146 5325,INF.AX
state,WA,INF.AX
compensationAsOfEpochDate,1640908800,INF.AX
country,Australia,INF.AX
website,https://www.infinitylithium.com,INF.AX
maxAge,86400,INF.AX
address1,22 Railway Road,INF.AX
fax,61 8 6146 5325,INF.AX
industry,Other Industrial Metals & Mining,INF.AX
address2,"Units 32/33, Level 3",INF.AX
