Breakdown,Value,ticker
zip,6005,TLG.AX
sector,Basic Materials,TLG.AX
longBusinessSummary,"Talga Group Ltd, a battery anode and graphene additives company, engages in the exploration, development, and commercialization of battery and advanced materials in Sweden, Germany, and the United Kingdom. The company also explores for iron ore, cobalt, copper, and gold deposits, as well as anodes, graphene, and graphite products. It holds interests in the Vittangi, Jalkunen, RaitajÃ¤rvi, Kiskama, and other projects in Sweden. The company was formerly known as Talga Resources Limited and changed its name to Talga Group Ltd in November 2020. Talga Group Ltd was incorporated in 2009 and is headquartered in West Perth, Australia.",TLG.AX
city,West Perth,TLG.AX
phone,61 8 9481 6667,TLG.AX
state,WA,TLG.AX
compensationAsOfEpochDate,1640908800,TLG.AX
country,Australia,TLG.AX
website,https://www.talgagroup.com,TLG.AX
maxAge,86400,TLG.AX
address1,2 Richardson Street,TLG.AX
fax,61 8 9322 1935,TLG.AX
industry,Other Industrial Metals & Mining,TLG.AX
address2,"Suite 3, First Floor",TLG.AX
