Breakdown,Value,ticker
zip,6009,SFM.AX
sector,Basic Materials,SFM.AX
longBusinessSummary,"Santa Fe Minerals Limited engages in the exploration of gold and base metals in Australia. The company explores for gold and vanadium deposits. It holds 7 exploration licenses in Challa South and Challa North projects covering an area of approximately 463 square kilometers in the Windamurra and Narndee Intrusions in Western Australia. The company was formerly known as EZA Corporation Limited and changed its name to Santa Fe Minerals Limited in October 2017. Santa Fe Minerals Limited was founded in 2000 and is based in Nedlands, Australia.",SFM.AX
city,Nedlands,SFM.AX
phone,61 8 9386 8382,SFM.AX
state,WA,SFM.AX
compensationAsOfEpochDate,1640908800,SFM.AX
country,Australia,SFM.AX
website,https://www.santafeminerals.com.au,SFM.AX
maxAge,86400,SFM.AX
address1,Hampden Road,SFM.AX
fax,61 8 6183 4892,SFM.AX
industry,Gold,SFM.AX
address2,Suite 1/9,SFM.AX
