Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,-6512876,1049520,-1051365,3583789,BRB.AX
changeToLiabilities,143352,178460,-645014,243198,BRB.AX
totalCashflowsFromInvestingActivities,-6617297,1011835,-1238034,3320114,BRB.AX
totalCashFromFinancingActivities,21895063,8892716,16041349,10974096,BRB.AX
issuanceOfStock,22684982,8932267,16905143,11557187,BRB.AX
netIncome,-15170894,-10931636,-16310207,-14071602,BRB.AX
changeInCash,895630,-232772,-1297466,1366506,BRB.AX
totalCashFromOperatingActivities,-14382136,-10137323,-16100781,-12927704,BRB.AX
depreciation,167136,185284,172758,103063,BRB.AX
changeToAccountReceivables,-45502,60789,-57618,-15029,BRB.AX
otherCashflowsFromFinancingActivities,-789919,-39551,-863794,-583091,BRB.AX
changeToNetincome,523772,369780,739300,812666,BRB.AX
capitalExpenditures,-104421,-37685,-186669,-263675,BRB.AX
