Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,EGL.AX
effectOfAccountingCharges,,,,,EGL.AX
incomeBeforeTax,1550802,-1829345,774671,2079923,EGL.AX
minorityInterest,,-87744.0,-102959.0,-77775.0,EGL.AX
netIncome,1575736,-1315675,778080,1568810,EGL.AX
sellingGeneralAdministrative,8791673,11406701,8319616,5514686,EGL.AX
grossProfit,12958341,12897982,10631340,8619421,EGL.AX
ebit,1759467,-1378173,1158624,2100427,EGL.AX
operatingIncome,1759467,-1378173,1158624,2100427,EGL.AX
otherOperatingExpenses,1116591,1578683,890408,924712,EGL.AX
interestExpense,-208762,-412758,-223744,-34648,EGL.AX
extraordinaryItems,,,,,EGL.AX
nonRecurring,,,,,EGL.AX
otherItems,,,,,EGL.AX
incomeTaxExpense,-160254,-585090,39443,528743,EGL.AX
totalRevenue,46562933,37425748,33003119,32186547,EGL.AX
totalOperatingExpenses,44803466,38803921,31844495,30086120,EGL.AX
costOfRevenue,33604592,24527766,22371779,23567126,EGL.AX
totalOtherIncomeExpenseNet,-208665,-451172,-383953,-20504,EGL.AX
discontinuedOperations,,,,-38.0,EGL.AX
netIncomeFromContinuingOps,1711056,-1244255,735228,1551180,EGL.AX
netIncomeApplicableToCommonShares,1575736,-1315675,778080,1568810,EGL.AX
