Breakdown,Value,ticker
zip,1052,NTL.AX
sector,Basic Materials,NTL.AX
longBusinessSummary,"New Talisman Gold Mines Limited, together with its subsidiaries, engages in the mine development and mineral exploration activities in New Zealand. It primarily explores for gold and silver deposits. The company holds a 100% interest in the Talisman gold project in the Hauraki Gold Field, as well as the Rahu project located in New Zealand. It is also involved in the share investment activity. New Talisman Gold Mines Limited was founded in 1894 and is headquartered in Auckland, New Zealand.",NTL.AX
city,Auckland,NTL.AX
phone,64 9 303 1893,NTL.AX
country,New Zealand,NTL.AX
website,https://www.newtalismangoldmines.co.nz,NTL.AX
maxAge,86400,NTL.AX
address1,547 Parnell Road,NTL.AX
fax,64 9 3031612,NTL.AX
industry,Gold,NTL.AX
address2,Parnell,NTL.AX
