Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,1384000000,1239000000,1163000000,1257000000,IAG.AX
totalLiab,26893000000,23010000000,22331000000,22586000000,IAG.AX
totalStockholderEquity,6246000000,6077000000,6404000000,6669000000,IAG.AX
minorityInterest,310000000,607000000,551000000,511000000,IAG.AX
deferredLongTermLiab,2745000000,2653000000,2628000000,2630000000,IAG.AX
otherCurrentLiab,7462000000,7073000000,6843000000,7196000000,IAG.AX
totalAssets,33449000000,29694000000,29286000000,29766000000,IAG.AX
commonStock,7386000000,6617000000,6617000000,7082000000,IAG.AX
otherCurrentAssets,7899000000,6561000000,6067000000,6293000000,IAG.AX
retainedEarnings,-1120000000,-521000000,-211000000,-382000000,IAG.AX
otherLiab,8243000000,6687000000,6254000000,6530000000,IAG.AX
goodWill,2829000000,2862000000,2863000000,2875000000,IAG.AX
treasuryStock,-20000000,-19000000,-2000000,-31000000,IAG.AX
otherAssets,3879000000,3441000000,3298000000,3362000000,IAG.AX
cash,1998000000,2298000000,1659000000,1201000000,IAG.AX
totalCurrentLiabilities,16157000000,14224000000,13997000000,14096000000,IAG.AX
deferredLongTermAssetCharges,977000000,575000000,453000000,544000000,IAG.AX
otherStockholderEquity,-20000000,-19000000,-2000000,-31000000,IAG.AX
propertyPlantEquipment,610000000,663000000,181000000,180000000,IAG.AX
totalCurrentAssets,13972000000,13019000000,11684000000,11281000000,IAG.AX
longTermInvestments,10775000000,8470000000,10097000000,10811000000,IAG.AX
netTangibleAssets,3026000000,2943000000,3306000000,3486000000,IAG.AX
netReceivables,4075000000,4160000000,3958000000,3787000000,IAG.AX
longTermDebt,1987000000,1526000000,2080000000,1960000000,IAG.AX
accountsPayable,7750000000,6347000000,6375000000,6132000000,IAG.AX
